        0.500       26.500        1.500      0       -0.155       -0.093       0.983
        0.500       26.500        2.500      0       -0.065        0.016       0.998
        0.500       27.500        0.500      0       -0.015       -0.167       0.986
        0.500       27.500        1.500      0       -0.000       -0.014       1.000
        0.500       27.500        2.500      0       -0.041       -0.053       0.998
        0.500       28.500        0.500      0       -0.065       -0.044       0.997
        0.500       28.500        1.500      0       -0.056       -0.007       0.998
        0.500       28.500        2.500      0       -0.030       -0.029       0.999
        0.500       29.500        0.500      0        0.091       -0.033       0.995
        0.500       29.500        1.500      0       -0.113        0.093       0.989
        0.500       29.500        2.500      0       -0.045       -0.048       0.998
        0.500       30.500        0.500      0        0.090        0.091       0.992
        0.500       30.500        1.500      0       -0.125        0.014       0.992
        0.500       30.500        2.500      0       -0.228       -0.058       0.972
        0.500       31.500        0.500      0        0.080        0.027       0.996
        0.500       31.500        1.500      0        0.020        0.037       0.999
        0.500       31.500        2.500      0       -0.129       -0.090       0.988
        0.500       32.500        0.500      0       -0.006        0.103       0.995
        0.500       32.500        1.500      0        0.041        0.047       0.998
        0.500       32.500        2.500      0       -0.007        0.066       0.998
        0.500       33.500        0.500      0       -0.121        0.122       0.985
        0.500       33.500        1.500      0       -0.103        0.133       0.986
        0.500       33.500        2.500      0        0.198        0.069       0.978
        0.500       34.500        0.500      0        0.091        0.222       0.971
        0.500       34.500        1.500      0        0.061        0.115       0.991
        0.500       34.500        2.500      0        0.097        0.189       0.977
        0.500       35.500        0.500      0        0.091        0.049       0.995
        0.500       35.500        1.500      0       -0.094        0.137       0.986
        0.500       35.500        2.500      0       -0.029        0.146       0.989
        0.500       36.500        0.500      0        0.027        0.104       0.994
        0.500       36.500        1.500      0       -0.071        0.049       0.996
        0.500       36.500        2.500      0        0.081        0.078       0.994
        0.500       37.500        0.500      0        0.032        0.011       0.999
        0.500       37.500        1.500      0       -0.132        0.077       0.988
        0.500       37.500        2.500      0       -0.105       -0.069       0.992
        0.500       38.500        0.500      0       -0.104        0.016       0.994
        0.500       38.500        1.500      0       -0.101        0.044       0.994
        0.500       38.500        2.500      0       -0.017       -0.136       0.991
        0.500       39.500        0.500      0       -0.154       -0.051       0.987
        0.500       39.500        1.500      0       -0.167       -0.016       0.986
        0.500       39.500        2.500      0       -0.128       -0.045       0.991
        0.500       40.500        0.500      0       -0.108        0.116       0.987
        0.500       40.500        1.500      0        0.003        0.070       0.998
        0.500       40.500        2.500      0       -0.088        0.142       0.986
        0.500       41.500        0.500      0        0.036       -0.002       0.999
        0.500       41.500        1.500      0        0.108        0.093       0.990
        0.500       41.500        2.500      0        0.065        0.130       0.989
        0.500       42.500        0.500      0        0.025       -0.106       0.994
        0.500       42.500        1.500      0        0.090       -0.047       0.995
        0.500       42.500        2.500      0        0.130       -0.054       0.990
        0.500       43.500        0.500      0        0.055       -0.046       0.997
        0.500       43.500        1.500      0        0.033        0.061       0.998
        0.500       43.500        2.500      0        0.008        0.035       0.999
        0.500       44.500        0.500      0       -0.220        0.081       0.972
        0.500       44.500        1.500      0       -0.059        0.107       0.993
        0.500       44.500        2.500      0       -0.086        0.088       0.992
        0.500       45.500        0.500      0       -0.118        0.039       0.992
        0.500       45.500        1.500      0       -0.163        0.083       0.983
        0.500       45.500        2.500      0       -0.189        0.093       0.978
        0.500       46.500        0.500      0       -0.138        0.025       0.990
        0.500       46.500        1.500      0        0.024        0.094       0.995
        0.500       46.500        2.500      0       -0.035        0.035       0.999
        0.500       47.500        0.500      0       -0.091        0.035       0.995
        0.500       47.500        1.500      0       -0.062        0.047       0.997
        0.500       47.500        2.500      0       -0.007       -0.082       0.997
        0.500       48.500        0.500      0       -0.050       -0.113       0.992
        0.500       48.500        1.500      0        0.066       -0.022       0.998
        0.500       48.500        2.500      0        0.067       -0.014       0.998
        0.500       49.500        0.500      0       -0.045       -0.098       0.994
        0.500       49.500        1.500      0        0.096        0.002       0.995
        0.500       49.500        2.500      0        0.215        0.114       0.970
        1.500        0.500        0.500      0        0.094       -0.102       0.990
        1.500        0.500        1.500      0        0.112       -0.063       0.992
        1.500        0.500        2.500      0        0.001        0.086       0.996
        1.500        1.500        0.500      0       -0.053        0.029       0.998
        1.500        1.500        1.500      0        0.203        0.130       0.970
        1.500        1.500        2.500      0        0.120        0.047       0.992
        1.500        2.500        0.500      0        0.085        0.106       0.991
        1.500        2.500        1.500      0        0.185        0.181       0.966
        1.500        2.500        2.500      0        0.164        0.099       0.981
        1.500        3.500        0.500      0        0.176        0.076       0.981
        1.500        3.500        1.500      0        0.116       -0.074       0.990
        1.500        3.500        2.500      0        0.156       -0.042       0.987
        1.500        4.500        0.500      0        0.241        0.099       0.965
        1.500        4.500        1.500      0        0.137       -0.038       0.990
        1.500        4.500        2.500      0        0.110       -0.038       0.993
        1.500        5.500        0.500      0        0.188       -0.013       0.982
        1.500        5.500        1.500      0        0.082       -0.071       0.994
        1.500        5.500        2.500      0        0.050       -0.099       0.994
        1.500        6.500        0.500      0        0.082       -0.052       0.995
        1.500        6.500        1.500      0        0.101        0.001       0.995
        1.500        6.500        2.500      0        0.157       -0.066       0.985
        1.500        7.500        0.500      0        0.071        0.020       0.997
        1.500        7.500        1.500      0       -0.036        0.019       0.999
        1.500        7.500        2.500      0        0.004       -0.110       0.994
        1.500        8.500        0.500      0       -0.067        0.025       0.997
        1.500        8.500        1.500      0        0.014       -0.128       0.992
        1.500        8.500        2.500      0        0.132       -0.036       0.991
        1.500        9.500        0.500      0        0.089       -0.032       0.996
        1.500        9.500        1.500      0        0.102       -0.054       0.993
        1.500        9.500        2.500      0        0.126        0.015       0.992
        1.500       10.500        0.500      0        0.042       -0.056       0.998
        1.500       10.500        1.500      0        0.072       -0.022       0.997
        1.500       10.500        2.500      0        0.101       -0.029       0.994
        1.500       11.500        0.500      0        0.098       -0.106       0.990
        1.500       11.500        1.500      0       -0.064       -0.092       0.994
        1.500       11.500        2.500      0        0.172       -0.109       0.979
        1.500       12.500        0.500      0        0.040       -0.099       0.994
        1.500       12.500        1.500      0        0.059       -0.027       0.998
        1.500       12.500        2.500      0        0.032       -0.039       0.999
        1.500       13.500        0.500      0        0.080       -0.066       0.995
        1.500       13.500        1.500      0        0.081       -0.032       0.996
        1.500       13.500        2.500      0        0.226        0.003       0.974
        1.500       14.500        0.500      0       -0.062       -0.021       0.998
        1.500       14.500        1.500      0        0.068        0.077       0.995
        1.500       14.500        2.500      0        0.207       -0.060       0.977
        1.500       15.500        0.500      0       -0.110       -0.030       0.993
        1.500       15.500        1.500      0        0.088        0.022       0.996
        1.500       15.500        2.500      0        0.087        0.002       0.996
        1.500       16.500        0.500      0        0.032        0.070       0.997
        1.500       16.500        1.500      0        0.125        0.096       0.988
        1.500       16.500        2.500      0        0.031        0.052       0.998
        1.500       17.500        0.500      0        0.130        0.070       0.989
        1.500       17.500        1.500      0        0.071       -0.005       0.997
        1.500       17.500        2.500      0        0.064       -0.033       0.997
        1.500       18.500        0.500      0        0.199       -0.008       0.980
        1.500       18.500        1.500      0        0.117        0.011       0.993
        1.500       18.500        2.500      0        0.043        0.024       0.999
        1.500       19.500        0.500      0        0.175       -0.005       0.984
        1.500       19.500        1.500      0        0.092       -0.068       0.993
        1.500       19.500        2.500      0        0.019       -0.174       0.984
        1.500       20.500        0.500      0        0.070       -0.040       0.997
        1.500       20.500        1.500      0        0.052        0.062       0.997
        1.500       20.500        2.500      0        0.172       -0.109       0.979
        1.500       21.500        0.500      0       -0.028        0.209       0.977
        1.500       21.500        1.500      0        0.054       -0.018       0.998
        1.500       21.500        2.500      0        0.112       -0.061       0.992
        1.500       22.500        0.500      0       -0.053       -0.031       0.998
        1.500       22.500        1.500      0       -0.058        0.125       0.991
        1.500       22.500        2.500      0       -0.062        0.061       0.996
        1.500       23.500        0.500      0        0.021       -0.041       0.999
        1.500       23.500        1.500      0        0.009        0.120       0.993
        1.500       23.500        2.500      0       -0.009        0.076       0.997
        1.500       24.500        0.500      0       -0.078        0.028       0.997
        1.500       24.500        1.500      0        0.049        0.065       0.997
        1.500       24.500        2.500      0        0.126        0.065       0.990
        1.500       25.500        0.500      0       -0.174        0.066       0.983
        1.500       25.500        1.500      0        0.008        0.173       0.985
        1.500       25.500        2.500      0        0.084        0.161       0.983
        1.500       26.500        0.500      0       -0.030       -0.069       0.997
        1.500       26.500        1.500      0       -0.053        0.022       0.998
        1.500       26.500        2.500      0       -0.197       -0.009       0.980
        1.500       27.500        0.500      0        0.035        0.079       0.996
        1.500       27.500        1.500      0        0.092        0.061       0.994
        1.500       27.500        2.500      0       -0.068        0.047       0.997
        1.500       28.500        0.500      0       -0.153        0.123       0.981
        1.500       28.500        1.500      0       -0.043       -0.065       0.997
        1.500       28.500        2.500      0       -0.124       -0.114       0.986
        1.500       29.500        0.500      0       -0.048        0.054       0.997
        1.500       29.500        1.500      0       -0.114       -0.013       0.993
        1.500       29.500        2.500      0       -0.099       -0.095       0.991
        1.500       30.500        0.500      0       -0.009        0.038       0.999
        1.500       30.500        1.500      0       -0.148       -0.070       0.986
        1.500       30.500        2.500      0       -0.024       -0.056       0.998
        1.500       31.500        0.500      0       -0.024       -0.051       0.998
        1.500       31.500        1.500      0       -0.086       -0.071       0.994
        1.500       31.500        2.500      0       -0.075        0.007       0.997
        1.500       32.500        0.500      0       -0.051       -0.024       0.998
        1.500       32.500        1.500      0       -0.023        0.062       0.998
        1.500       32.500        2.500      0        0.097        0.074       0.993
        1.500       33.500        0.500      0       -0.155        0.047       0.987
        1.500       33.500        1.500      0        0.059        0.093       0.994
        1.500       33.500        2.500      0        0.012        0.029       1.000
        1.500       34.500        0.500      0       -0.152        0.103       0.983
        1.500       34.500        1.500      0       -0.110        0.044       0.993
        1.500       34.500        2.500      0        0.144        0.133       0.980
        1.500       35.500        0.500      0       -0.042        0.139       0.989
        1.500       35.500        1.500      0       -0.071        0.037       0.997
        1.500       35.500        2.500      0        0.051        0.096       0.994
        1.500       36.500        0.500      0        0.099       -0.002       0.995
        1.500       36.500        1.500      0       -0.058        0.066       0.996
        1.500       36.500        2.500      0        0.031       -0.012       0.999
        1.500       37.500        0.500      0       -0.027        0.094       0.995
        1.500       37.500        1.500      0       -0.108        0.130       0.986
        1.500       37.500        2.500      0       -0.131       -0.025       0.991
        1.500       38.500        0.500      0       -0.107        0.042       0.993
        1.500       38.500        1.500      0       -0.169        0.040       0.985
        1.500       38.500        2.500      0       -0.006       -0.139       0.990
        1.500       39.500        0.500      0       -0.095       -0.108       0.990
        1.500       39.500        1.500      0       -0.109       -0.044       0.993
        1.500       39.500        2.500      0       -0.130       -0.155       0.979
        1.500       40.500        0.500      0       -0.004        0.015       1.000
        1.500       40.500        1.500      0       -0.113       -0.012       0.994
        1.500       40.500        2.500      0       -0.012       -0.018       1.000
        1.500       41.500        0.500      0        0.142        0.034       0.989
        1.500       41.500        1.500      0        0.019       -0.022       1.000
        1.500       41.500        2.500      0        0.013       -0.027       1.000
        1.500       42.500        0.500      0        0.052       -0.046       0.998
        1.500       42.500        1.500      0        0.090       -0.088       0.992
        1.500       42.500        2.500      0        0.083        0.065       0.994
        1.500       43.500        0.500      0       -0.030        0.116       0.993
        1.500       43.500        1.500      0        0.042        0.042       0.998
        1.500       43.500        2.500      0        0.011        0.074       0.997
        1.500       44.500        0.500      0       -0.032       -0.072       0.997
        1.500       44.500        1.500      0        0.011        0.142       0.990
        1.500       44.500        2.500      0        0.011        0.142       0.990
        1.500       45.500        0.500      0       -0.096        0.010       0.995
        1.500       45.500        1.500      0       -0.091        0.072       0.993
        1.500       45.500        2.500      0       -0.195        0.134       0.972
        1.500       46.500        0.500      0       -0.133       -0.011       0.991
        1.500       46.500        1.500      0       -0.026        0.050       0.998
        1.500       46.500        2.500      0       -0.013        0.048       0.999
        1.500       47.500        0.500      0       -0.158       -0.165       0.973
        1.500       47.500        1.500      0       -0.012       -0.015       1.000
        1.500       47.500        2.500      0       -0.031        0.023       0.999
        1.500       48.500        0.500      0        0.042       -0.159       0.986
        1.500       48.500        1.500      0       -0.101        0.078       0.992
        1.500       48.500        2.500      0       -0.024        0.018       1.000
        1.500       49.500        0.500      0       -0.001       -0.018       1.000
        1.500       49.500        1.500      0        0.193        0.092       0.977
        1.500       49.500        2.500      0        0.169        0.040       0.985
        2.500        0.500        0.500      0       -0.018        0.007       1.000
        2.500        0.500        1.500      0        0.236       -0.046       0.971
        2.500        0.500        2.500      0        0.241       -0.101       0.965
        2.500        1.500        0.500      0        0.142        0.002       0.990
        2.500        1.500        1.500      0        0.247        0.013       0.969
        2.500        1.500        2.500      0        0.292        0.006       0.957
        2.500        2.500        0.500      0        0.130       -0.014       0.991
        2.500        2.500        1.500      0        0.259        0.077       0.963
        2.500        2.500        2.500      0        0.308        0.091       0.947
        2.500        3.500        0.500      0        0.147       -0.162       0.976
        2.500        3.500        1.500      0        0.109       -0.101       0.989
        2.500        3.500        2.500      0        0.107       -0.008       0.994
        2.500        4.500        0.500      0        0.164        0.072       0.984
        2.500        4.500        1.500      0        0.083        0.018       0.996
        2.500        4.500        2.500      0        0.098       -0.050       0.994
        2.500        5.500        0.500      0        0.170       -0.040       0.985
        2.500        5.500        1.500      0        0.127       -0.142       0.982
        2.500        5.500        2.500      0       -0.068       -0.064       0.996
        2.500        6.500        0.500      0        0.052       -0.088       0.995
        2.500        6.500        1.500      0        0.111       -0.030       0.993
        2.500        6.500        2.500      0       -0.024        0.058       0.998
        2.500        7.500        0.500      0       -0.009       -0.125       0.992
        2.500        7.500        1.500      0        0.070       -0.007       0.998
        2.500        7.500        2.500      0       -0.002       -0.042       0.999
        2.500        8.500        0.500      0       -0.083       -0.040       0.996
        2.500        8.500        1.500      0       -0.054        0.036       0.998
        2.500        8.500        2.500      0        0.046       -0.025       0.999
        2.500        9.500        0.500      0        0.072       -0.015       0.997
        2.500        9.500        1.500      0        0.065       -0.072       0.995
        2.500        9.500        2.500      0        0.118       -0.017       0.993
        2.500       10.500        0.500      0        0.094        0.030       0.995
        2.500       10.500        1.500      0        0.061       -0.153       0.986
        2.500       10.500        2.500      0        0.028       -0.108       0.994
        2.500       11.500        0.500      0        0.032       -0.060       0.998
        2.500       11.500        1.500      0        0.187       -0.106       0.977
        2.500       11.500        2.500      0        0.132       -0.063       0.989
        2.500       12.500        0.500      0       -0.037        0.007       0.999
        2.500       12.500        1.500      0       -0.004       -0.016       1.000
        2.500       12.500        2.500      0        0.082        0.005       0.997
        2.500       13.500        0.500      0        0.011       -0.119       0.993
        2.500       13.500        1.500      0        0.048        0.030       0.998
        2.500       13.500        2.500      0        0.113       -0.043       0.993
        2.500       14.500        0.500      0       -0.024       -0.069       0.997
        2.500       14.500        1.500      0        0.137       -0.023       0.990
        2.500       14.500        2.500      0        0.210       -0.052       0.976
        2.500       15.500        0.500      0        0.010        0.030       0.999
        2.500       15.500        1.500      0        0.111        0.157       0.981
        2.500       15.500        2.500      0        0.158        0.069       0.985
        2.500       16.500        0.500      0        0.015        0.096       0.995
        2.500       16.500        1.500      0        0.096        0.024       0.995
        2.500       16.500        2.500      0       -0.013        0.148       0.989
        2.500       17.500        0.500      0        0.097       -0.031       0.995
        2.500       17.500        1.500      0        0.138       -0.034       0.990
        2.500       17.500        2.500      0        0.064        0.084       0.994
        2.500       18.500        0.500      0        0.103       -0.072       0.992
        2.500       18.500        1.500      0        0.124       -0.021       0.992
        2.500       18.500        2.500      0        0.119        0.009       0.993
        2.500       19.500        0.500      0        0.107       -0.043       0.993
        2.500       19.500        1.500      0        0.025       -0.035       0.999
        2.500       19.500        2.500      0        0.137       -0.103       0.985
        2.500       20.500        0.500      0        0.064        0.060       0.996
        2.500       20.500        1.500      0        0.174        0.001       0.985
        2.500       20.500        2.500      0        0.128       -0.007       0.992
        2.500       21.500        0.500      0       -0.133        0.046       0.990
        2.500       21.500        1.500      0        0.140        0.127       0.982
        2.500       21.500        2.500      0        0.043        0.046       0.998
        2.500       22.500        0.500      0       -0.111        0.084       0.990
        2.500       22.500        1.500      0        0.004        0.075       0.997
        2.500       22.500        2.500      0        0.026       -0.067       0.997
        2.500       23.500        0.500      0       -0.039       -0.042       0.998
        2.500       23.500        1.500      0       -0.033        0.076       0.997
        2.500       23.500        2.500      0       -0.082        0.010       0.997
        2.500       24.500        0.500      0       -0.071       -0.027       0.997
        2.500       24.500        1.500      0        0.017        0.025       1.000
        2.500       24.500        2.500      0       -0.020       -0.004       1.000
        2.500       25.500        0.500      0       -0.049        0.040       0.998
        2.500       25.500        1.500      0        0.014        0.089       0.996
        2.500       25.500        2.500      0        0.007        0.046       0.999
        2.500       26.500        0.500      0        0.121       -0.048       0.991
        2.500       26.500        1.500      0       -0.110       -0.025       0.994
        2.500       26.500        2.500      0       -0.130        0.143       0.981
        2.500       27.500        0.500      0       -0.096       -0.026       0.995
        2.500       27.500        1.500      0       -0.166        0.021       0.986
        2.500       27.500        2.500      0       -0.040        0.020       0.999
        2.500       28.500        0.500      0       -0.051        0.016       0.999
        2.500       28.500        1.500      0       -0.125       -0.072       0.990
        2.500       28.500        2.500      0       -0.135       -0.019       0.991
        2.500       29.500        0.500      0       -0.086       -0.005       0.996
        2.500       29.500        1.500      0       -0.101        0.001       0.995
        2.500       29.500        2.500      0       -0.156        0.084       0.984
        2.500       30.500        0.500      0       -0.023       -0.050       0.999
        2.500       30.500        1.500      0       -0.102        0.025       0.994
        2.500       30.500        2.500      0       -0.173        0.105       0.979
        2.500       31.500        0.500      0       -0.044       -0.092       0.995
        2.500       31.500        1.500      0       -0.030       -0.044       0.999
        2.500       31.500        2.500      0       -0.021       -0.129       0.991
        2.500       32.500        0.500      0       -0.062       -0.066       0.996
        2.500       32.500        1.500      0       -0.009        0.000       1.000
        2.500       32.500        2.500      0        0.063       -0.017       0.998
        2.500       33.500        0.500      0       -0.099        0.026       0.995
        2.500       33.500        1.500      0       -0.049        0.111       0.993
        2.500       33.500        2.500      0        0.088        0.053       0.995
        2.500       34.500        0.500      0       -0.102        0.080       0.991
        2.500       34.500        1.500      0        0.021        0.195       0.980
        2.500       34.500        2.500      0       -0.126        0.154       0.980
        2.500       35.500        0.500      0        0.014        0.043       0.999
        2.500       35.500        1.500      0        0.151        0.099       0.984
        2.500       35.500        2.500      0       -0.005        0.047       0.999
        2.500       36.500        0.500      0        0.021        0.103       0.994
        2.500       36.500        1.500      0        0.012        0.074       0.997
        2.500       36.500        2.500      0        0.015        0.057       0.998
        2.500       37.500        0.500      0       -0.001        0.079       0.997
        2.500       37.500        1.500      0       -0.126        0.063       0.990
        2.500       37.500        2.500      0       -0.161        0.072       0.984
        2.500       38.500        0.500      0        0.041        0.121       0.992
        2.500       38.500        1.500      0       -0.036       -0.094       0.995
        2.500       38.500        2.500      0       -0.026       -0.004       1.000
        2.500       39.500        0.500      0       -0.062       -0.134       0.989
        2.500       39.500        1.500      0       -0.078       -0.139       0.987
        2.500       39.500        2.500      0       -0.148       -0.007       0.989
        2.500       40.500        0.500      0       -0.061        0.077       0.995
        2.500       40.500        1.500      0       -0.021       -0.033       0.999
        2.500       40.500        2.500      0        0.005        0.034       0.999
        2.500       41.500        0.500      0        0.138        0.010       0.990
        2.500       41.500        1.500      0        0.105        0.009       0.994
        2.500       41.500        2.500      0       -0.111        0.003       0.994
        2.500       42.500        0.500      0       -0.082       -0.065       0.995
        2.500       42.500        1.500      0       -0.051       -0.066       0.997
        2.500       42.500        2.500      0       -0.083       -0.047       0.995
        2.500       43.500        0.500      0       -0.108        0.072       0.992
        2.500       43.500        1.500      0       -0.060        0.035       0.998
        2.500       43.500        2.500      0       -0.066       -0.084       0.994
        2.500       44.500        0.500      0        0.001       -0.046       0.999
        2.500       44.500        1.500      0       -0.003       -0.024       1.000
        2.500       44.500        2.500      0       -0.024       -0.072       0.997
        2.500       45.500        0.500      0       -0.059       -0.022       0.998
        2.500       45.500        1.500      0       -0.091        0.017       0.996
        2.500       45.500        2.500      0       -0.097       -0.044       0.994
        2.500       46.500        0.500      0       -0.118       -0.041       0.992
        2.500       46.500        1.500      0        0.017       -0.090       0.996
        2.500       46.500        2.500      0        0.083        0.127       0.988
        2.500       47.500        0.500      0       -0.057       -0.120       0.991
        2.500       47.500        1.500      0       -0.019       -0.036       0.999
        2.500       47.500        2.500      0        0.154        0.082       0.985
        2.500       48.500        0.500      0        0.042       -0.180       0.983
        2.500       48.500        1.500      0       -0.040       -0.045       0.998
        2.500       48.500        2.500      0       -0.010        0.072       0.997
        2.500       49.500        0.500      0        0.009       -0.118       0.993
        2.500       49.500        1.500      0        0.189        0.097       0.977
        2.500       49.500        2.500      0        0.095       -0.017       0.995
        3.500        0.500        0.500      0        0.130       -0.054       0.990
        3.500        0.500        1.500      0        0.148       -0.037       0.988
        3.500        0.500        2.500      0        0.077       -0.076       0.994
        3.500        1.500        0.500      0        0.120       -0.100       0.988
        3.500        1.500        1.500      0        0.039       -0.133       0.990
        3.500        1.500        2.500      0       -0.028       -0.080       0.996
        3.500        2.500        0.500      0        0.154       -0.163       0.974
        3.500        2.500        1.500      0        0.074       -0.037       0.997
        3.500        2.500        2.500      0        0.027        0.009       1.000
        3.500        3.500        0.500      0        0.111       -0.169       0.979
        3.500        3.500        1.500      0        0.016       -0.108       0.994
        3.500        3.500        2.500      0       -0.159        0.076       0.984
        3.500        4.500        0.500      0        0.019        0.016       1.000
        3.500        4.500        1.500      0        0.083       -0.134       0.988
        3.500        4.500        2.500      0       -0.047       -0.013       0.999
        3.500        5.500        0.500      0        0.038       -0.034       0.999
        3.500        5.500        1.500      0        0.051       -0.053       0.997
        3.500        5.500        2.500      0       -0.065       -0.070       0.995
        3.500        6.500        0.500      0        0.073       -0.124       0.990
        3.500        6.500        1.500      0        0.014       -0.141       0.990
        3.500        6.500        2.500      0       -0.045       -0.053       0.998
        3.500        7.500        0.500      0       -0.137       -0.184       0.973
        3.500        7.500        1.500      0        0.007       -0.126       0.992
        3.500        7.500        2.500      0        0.081       -0.040       0.996
        3.500        8.500        0.500      0       -0.060       -0.004       0.998
        3.500        8.500        1.500      0       -0.089       -0.112       0.990
        3.500        8.500        2.500      0       -0.003       -0.040       0.999
        3.500        9.500        0.500      0       -0.028       -0.033       0.999
        3.500        9.500        1.500      0        0.103       -0.009       0.995
        3.500        9.500        2.500      0       -0.031        0.071       0.997
        3.500       10.500        0.500      0        0.012        0.065       0.998
        3.500       10.500        1.500      0       -0.016       -0.026       1.000
        3.500       10.500        2.500      0       -0.058       -0.035       0.998
        3.500       11.500        0.500      0       -0.069        0.018       0.997
        3.500       11.500        1.500      0       -0.066       -0.056       0.996
        3.500       11.500        2.500      0        0.054       -0.002       0.999
        3.500       12.500        0.500      0       -0.034        0.056       0.998
        3.500       12.500        1.500      0       -0.009       -0.037       0.999
        3.500       12.500        2.500      0       -0.012       -0.076       0.997
        3.500       13.500        0.500      0       -0.046        0.064       0.997
        3.500       13.500        1.500      0        0.089        0.010       0.996
        3.500       13.500        2.500      0       -0.029       -0.039       0.999
        3.500       14.500        0.500      0        0.132        0.163       0.978
        3.500       14.500        1.500      0        0.093        0.080       0.992
        3.500       14.500        2.500      0        0.142        0.002       0.990
        3.500       15.500        0.500      0       -0.020        0.128       0.992
        3.500       15.500        1.500      0        0.008        0.151       0.988
        3.500       15.500        2.500      0        0.074        0.091       0.993
        3.500       16.500        0.500      0       -0.025       -0.026       0.999
        3.500       16.500        1.500      0       -0.006        0.035       0.999
